Date,Open,High,Low,Close,Adj Close,Volume
4/18/2016,179.360001,180.5,178.119995,179.479996,179.479996,85100
4/19/2016,180,181.050003,176.419998,176.619995,176.619995,109000
4/20/2016,176.210007,179,172.369995,178.029999,178.029999,165900
4/21/2016,177.429993,178.070007,172.589996,173.309998,173.309998,209900
4/22/2016,151.850006,162,151.850006,159.410004,159.410004,954500
4/25/2016,158.649994,160.949997,155.710007,157.669998,157.669998,274600
4/26/2016,157.880005,159,155.809998,156.429993,156.429993,188800
4/27/2016,156.800003,158.190002,154.979996,156.479996,156.479996,256300
4/28/2016,155.860001,156.809998,154.820007,155.410004,155.410004,114800
4/29/2016,155.419998,156.830002,154.740005,156.080002,156.080002,117700
5/2/2016,157.470001,160,157.020004,158.350006,158.350006,171000
5/3/2016,157.559998,158.330002,153.029999,154.330002,154.330002,191500
5/4/2016,153.970001,154.899994,152.320007,152.509995,152.509995,216200
5/5/2016,152.660004,155.869995,152.660004,154.440002,154.440002,128500
5/6/2016,154.25,155.490005,152.419998,154.210007,154.210007,107300
5/9/2016,153.039993,154.940002,153.039993,153.639999,153.639999,118900
5/10/2016,154.570007,156.789993,153.190002,154.25,154.25,151100
5/11/2016,154.25,155.889999,151.520004,152.039993,152.039993,106200
5/12/2016,151.860001,155.729996,151.589996,155.449997,155.449997,180700
5/13/2016,155.570007,155.990005,149.990005,150.039993,150.039993,140500
5/16/2016,150.009995,152.75,150.009995,151.350006,151.350006,170700
5/17/2016,151.350006,151.970001,145.660004,146.580002,146.580002,232300
5/18/2016,146.020004,147.970001,145.330002,146.419998,146.419998,163800
5/19/2016,148.220001,151.990005,146.610001,147.740005,147.740005,201700
5/20/2016,148.339996,150.720001,147.550003,150.600006,150.600006,148800
5/23/2016,150,154.740005,150,153.300003,153.300003,117600
5/24/2016,154.419998,157.899994,154.240005,157.580002,157.580002,197000
5/25/2016,157.550003,161.440002,155.800003,160.580002,160.580002,150400
5/26/2016,161.199997,161.360001,157,157.449997,157.449997,95500
5/27/2016,157.509995,160.190002,157.330002,159.809998,159.809998,138000
5/31/2016,159.809998,159.809998,154.039993,155.399994,155.399994,157000
6/1/2016,155.210007,157.050003,152.279999,156.389999,156.389999,211400
6/2/2016,155.789993,156.940002,153.770004,156.100006,156.100006,160000
6/3/2016,156.889999,156.889999,153.940002,154.139999,154.139999,139700
6/6/2016,155.309998,156.149994,152.610001,155.25,155.25,171700
6/7/2016,154.559998,157.509995,152.830002,156.440002,156.440002,137200
6/8/2016,157.190002,162.600006,156.089996,161.960007,161.960007,160200
6/9/2016,162.410004,162.589996,159.779999,160.729996,160.729996,142500
6/10/2016,159.080002,160.130005,156.899994,159.889999,159.889999,151400
6/13/2016,160.029999,160.770004,156.259995,157.679993,157.679993,128000
6/14/2016,156.880005,160.279999,156.350006,159.169998,159.169998,111000
6/15/2016,160.050003,162.559998,157.490005,157.5,157.5,98200
6/16/2016,157.520004,159.949997,154.949997,159.690002,159.690002,102600
6/17/2016,160.270004,161.100006,158.160004,159.440002,159.440002,186500
6/20/2016,162,162.940002,159.089996,159.759995,159.759995,131500
6/21/2016,160.100006,162.809998,157.199997,161.869995,161.869995,142400
6/22/2016,162.619995,164.100006,160.070007,160.479996,160.479996,100200
6/23/2016,162.440002,163.630005,160.039993,161.110001,161.110001,113800
6/24/2016,153.639999,161.669998,153.639999,161.020004,161.020004,157200
6/27/2016,161.020004,164.490005,160,163.860001,163.860001,172100
6/28/2016,165,167.199997,163.039993,163.350006,163.350006,198600
